,user_name,screen_name,user_location,user_description,user_verified,date,text,hashtags,source
1847,wammoniter,wammonites,,,False,2022-07-11 21:08:23+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1848,Michael,Michael52983436,New Jersey-New York USA,liberals/Democrats are destroying our country! Wake up America! 🇺🇸🇮🇹,False,2022-07-11 21:08:23+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1849,Towleroad,tlrd,United States,"Towleroad: #1 LGBTQ news blog... politics, pop and gay culture, music, viral videos, travel, tech, equality issues.  'Influential..must read'- Washington Post",True,2022-07-11 21:08:23+00:00,@DaddyJim52 Then why would you support Biden at all?,,dlvr.it
1850,Vincent Au,VincentAuGondor,United States,"CIO for Gondor Capital Management. Nominated for multiple awards and top ranked by HFM,BarclayHedge, Preqin, EurekaHedge. Tweets not investment advice.",False,2022-07-11 21:08:21+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1851,#MattGaetzIsGoingToPrison,Biden_My_Time,"Florida, USA","🇨🇦 ALWAYS FIRST & then 🇰🇾 & maybe 🇺🇸 🌊 🌊
MRS. #BLM #FBR #Resister #ProChoice #Democrat #VoteBlueIn2022 TRUMP LOST
DM's without warning will be 🚫",False,2022-07-11 21:08:21+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1852,Ann McNeal,AnnMcNeal11,Louisiana,Not woke ... but not Right,False,2022-07-11 21:08:21+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1853,Consuela Fernandez,ConsuelaFerna14,,I am Cuban female.  I love USA and I hope the US citizens do not allow the democrat socialists turn US into communist state.,False,2022-07-11 21:08:20+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1854,Rep. Ilhan Omar,Ilhan,"Minneapolis, MN and Washington, DC",Representing Minnesota's 5th District in the People's House. @USProgressives Whip.,True,2022-07-11 21:08:19+00:00,@DaddyJim52 Then why would you support Biden at all?,,TweetDeck
1855,Snarkington P. Bear 🐻🌻🇺🇦,Snark_P_Bear,,Freelance snark developer.,False,2022-07-11 21:08:19+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1856,Stormy,Stormylife2020,,Love the people and feel we are losing the fight against honesty.,False,2022-07-11 21:08:19+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1857,FBA Elroy Jetson 🇺🇸,IamLindze,Some kind of Sundown Town.,,False,2022-07-11 21:08:19+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1858,Bruce Wendell,BruceWendell7,Switzerland,"Ceterum censeo ROT-GRÜN esse delendam  🇨🇭 neutral-armed Switzerland first 💙 Physics, Engineering, Electricity Mix: Fossile-Nuclear-Hydro-etc.",False,2022-07-11 21:08:18+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1859,adam,TheRealGalpin,Romania,,False,2022-07-11 21:08:18+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1860,dshepelwich,Sheptacular,"Richmond, VA",Hoping that his next leap will be the leap home...,False,2022-07-11 21:08:17+00:00,@DaddyJim52 Then why would you support Biden at all?,,TweetDeck Web App
1861,Rick from Wisc to Ca to Ak to Austin Tx,Rick24189161,"Austin, TX",Trump supporter annoying the left daily axe & knife throwing enthusiast. reimagining public executions.  Married 35 years MAGA,False,2022-07-11 21:08:17+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1862,Angels778,Angels7780,Torontontario@HopeFai02470560 ,GKonjarski Single mom 2Alex deathrow CanadaUnited States MilitaryNSANATO BidenMarinPelerinTrudeaLisaRoberts murderers FUQUEEN no political affiliation,False,2022-07-11 21:08:17+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1863,James Anderson,Anderson_J_L,,,False,2022-07-11 21:08:17+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1864,Snapzu Science,Snapzu_Science,Canada,"Official #Science Twitter profile of @Snapzu at https://t.co/8Q3z0ZIJaM Want more audience? Be found, seen & followed on 15+ social platforms w/ GrindZero!",False,2022-07-11 21:08:16+00:00,@DaddyJim52 Then why would you support Biden at all?,,IFTTT
1865,Aka Wishful thinking and Utlra maga Carlett,Carla121770,Everywhere ,"Twitter sucks No DM or delete if you love Biden or you are a climate extremist or you want to abort children don't follow me😁 pro-life,2a#Ultramaga",False,2022-07-11 21:08:16+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1866,Joseph Vatavuk,JoeyVatavuk,"Pittsburgh, PA",H2P,False,2022-07-11 21:08:15+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1867,QuinOwen,owen_quin,"Austin, TX","Proud Gay Populist. Gym Owner. NYC didn’t ruin me, just itself. Support a Testosterone driven world.",False,2022-07-11 21:08:15+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1868,PrayforAmerica,haffey0803,,,False,2022-07-11 21:08:15+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1869,Jan #VoteDem #GOPKills,SwanWhisperr,Near Boston,😷🇺🇦 Democracy. Humor. Snarky Redhead 👩‍🦰 Wine & Cheese pair well with outrage🍷🧀 #ElectionsMatter #AdoptDontShop🐈🐈‍⬛ 🐕 Mommy👉🏼@itswhitneymeyer 🤟🏼,False,2022-07-11 21:08:15+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1870,James Fatheree,jwfathereeDC,"Washington, DC",Trade/Asia guy. Texan. Longhorn. Die-hard STL Cardinal fan. Views are my own until I run out of ideas. Waiting for life to be set to Explosions in the Sky song.,False,2022-07-11 21:08:15+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1871,Don’t Tell Me Its Raining,SECnowBama4Ever,United States,,False,2022-07-11 21:08:15+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1872,andy,AndyMarrse,"Pennsylvania, USA",Easy to talk to respectful to others   love my country tweeter I like too as point .,False,2022-07-11 21:08:15+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1873,Charlie 🌺 🇺🇸,Dub1Charlie,,John 14:6 ✝️ “Let freedom never perish in your hands.” - Joseph Addison #TakeBackAmerica 🇺🇸 #SaveOurChildren,False,2022-07-11 21:08:15+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1874,Robert Taylor,RobertT58475298,,,False,2022-07-11 21:08:14+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1875,CM,Vetteguy4life,United States,,False,2022-07-11 21:08:14+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1876,DCLawyer,Zuk_DC,"Washington, DC",Trial Lawyer - Underdogs Loved - All State & Federal Courts #adamsmorgan -#DC,False,2022-07-11 21:08:14+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1877,Bernie Supporter #1 for #ZeroCovid,teambernie27001,"Maryland, USA",#NotMeUs #Progressive “The most common way people give up their power is by thinking they don't have any.” Alice Walker #ZeroCovid,False,2022-07-11 21:08:14+00:00,@DaddyJim52 Then why would you support Biden at all?,['ZeroCovid'],Twitter for iPhone
1878,cmackey,cmackey67108679,,,False,2022-07-11 21:08:12+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1879,President Minka Said Let's Go Brandon!,Minka51150356,,"#Deplorable #Neanderthal  #NRA #MAGA  #VoterID #Trump2020  #IFBAP #MerryChristmas 
""I prefer dangerous freedom over peaceful slavery.""
- Thomas Jefferson",False,2022-07-11 21:08:11+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1880,Richard Estes,oshima9,"Sacramento, CA","""Be as radical as reality.""  -- Lenin
""Capitalism will not inform the future of this planet."" -- Angela Davis",False,2022-07-11 21:08:11+00:00,@DaddyJim52 Then why would you support Biden at all?,['SCOTUS'],Twitter Web App
1881,Gary Ford,Atman_Atlanta,,,False,2022-07-11 21:08:11+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1882,Shawn,Devildawg0189,"Cedar Rapids, Iowa",ΜΟΛΩΝ ΛΑΒΕ,False,2022-07-11 21:08:11+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1883,Joel Warner,joelmwarner,"Denver, CO","Denver journalist and all-around reasonable guy (he/him). Managing Editor, THE LEVER. Author of ""Curse of the Marquis"" and co-author of @HumorCode.",True,2022-07-11 21:08:10+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1884,Melanie Alexander,MelanieAlex62,"Burleson, TX","God, family, country, capitalism",False,2022-07-11 21:08:10+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1885,Joseph P,joep4USA,,"American who loves his country, love her or leave her!",False,2022-07-11 21:08:09+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1886,Terry☮️,TerryJones2011,"Loveland,Colorado","BidenHarris2020🏳️‍🌈#Resist #GQPSUCK! we must must vote blue in the 2022 midterms, strength in numbers!#trumpforprison",False,2022-07-11 21:08:09+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1887,Joe Biden is not our president,1KAG007,Best Country on the planet,"Christian, Dad to 3, conservative, Vet (DAV) Pro; Pres Trump, Military, 2A, Israel, American values, border control & Blue Lives Matter. Anti-abortion",False,2022-07-11 21:08:09+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1888,AnnH,baglebabe,United States,Protecting  Real Native American history.Tribal law @Harvard,False,2022-07-11 21:08:07+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1889,Yasmin Martinez,Yasmin19821,,,False,2022-07-11 21:08:07+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1890,PhilBates😍🇺🇸🇺🇸🇺🇸❤️❤️❤️,AddyHicks,,I hate America 🇺🇸🇺🇸🇺🇸. I will buy up all the farmland and make you eat synthetic beef until you die🤣🤣🤣because cows farts are deadly🙄Good times!!,False,2022-07-11 21:08:07+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1891,Les Misérables,iamdedit,"Massachusetts, USA","“Les misères de la vie enseignent l'art du silence“ voici la voix du silence de D,Z and Vy. 🇷🇼n 🧬",False,2022-07-11 21:08:07+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1892,𝕂𝕣𝕚𝕤𝕥𝕚𝕟𝕊𝕡𝕖𝕔𝕚𝕒𝕝𝕂,CallMeK1123,Your Moms House,🦒𝘕𝘰𝘵 𝘧𝘰𝘳 𝘦𝘷𝘦𝘳𝘺𝘰𝘯𝘦. 𝘓𝘰𝘷𝘦𝘴 𝘩𝘦𝘳 𝘮𝘰𝘮 𝘢𝘯𝘥 𝘑𝘦𝘴𝘶𝘴 𝘵𝘰𝘰.🦒,False,2022-07-11 21:08:07+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1893,Ed-die,steelcurtain223,"Conroe, Tx",Not a native Texan but got here as quick as I could. Proud to live in a Red state with the Right people. Been blessed more than one should.,False,2022-07-11 21:08:07+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1894,OneCrazyRay,lets_gobrandon_,Society's Decline,It's no accident you're reading this profile | the further a society drifts from the #truth | the more it will hate those that speak it,False,2022-07-11 21:08:06+00:00,@DaddyJim52 Then why would you support Biden at all?,"['Biden', 'heckled', 'Parkland', 'gunlaw', 'ManuelOliver']",Twitter Web App
1895,John H Eden✝🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,usastronk,,"USA Stronk
✝🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🏴󠁧󠁢󠁥󠁮󠁧󠁿",False,2022-07-11 21:08:05+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1896,Bill Roberts,BillRoberts3,"Washington, D.C.","Washington, DC-based journalist",False,2022-07-11 21:08:05+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1897,Collin Krause,CollinKrause69,"Mountain Home, AR",,False,2022-07-11 21:08:04+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1898,Mahdahnah,Mahdahnah2,"New Jersey, USA",Lover of life. Lifelong Democrat. Animal lover. Cat Mom. Horses are my passion. Equality and justice for all. #BLM #LBGTQIA+🏳️‍🌈 #Pro Choice 🇺🇦 (🚫 DM's),False,2022-07-11 21:08:04+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1899,"Good Kid, Maad City",Dat_Boy_Good,The South,"All my tweets are underrated. Follow Jesus, not just me. And I sleep in the backseat of a ‘77 Cadillac Seville.",False,2022-07-11 21:08:04+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1900,Lidiana Rodriguez,lidianare,,"Mother to 3 liberals, educator, former Republican. Hispanic, dual citizen UK/US. Born in PR. ""What hurts the victim most...the silence of the bystander."" Resist",False,2022-07-11 21:08:04+00:00,@DaddyJim52 Then why would you support Biden at all?,['Biden'],Twitter Web App
1901,Isaac,BigMama10166046,,Your local existentialist,False,2022-07-11 21:08:03+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1902,Karen Crawford,LukesD8poohbear,"Modesto, CA",,False,2022-07-11 21:08:03+00:00,@DaddyJim52 Then why would you support Biden at all?,['SmartNews'],Twitter for iPhone
1903,Marco Rogers,polotek,"San Francisco, CA","Web developer, movie buff, and pretty much the best guy you know. Married to @operaqueenie.",False,2022-07-11 21:08:03+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1904,Vee,Vee97594531,,,False,2022-07-11 21:08:02+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1905,Christy Lewis,Cavalewis,,There are two kinds of people in this world. I am at least one of them. Policy Director & Counsel for @SenateGOP. @GWLaw #ALLCAPS 🖖,False,2022-07-11 21:08:02+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1906,Patricia,Texas2Love,Texas,God🙏Country🇺🇸Married❤️ Texas🤠American families first🇺🇸#UnitedWeStand #ElonMusk bring back free speech #MAGA #Pureblood #Christian🙏#NRA #Vets🇺🇸 IFB🚫DM,False,2022-07-11 21:08:02+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1907,Kathia Genie,queenkathia,,I’m a Conservative immigrant who came to this great country legally 🇺🇸,False,2022-07-11 21:08:02+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1908,Thomas R.Juchniewicz Sr.,TOMRJZSR,South Jersey Shore,100% SCDV USAF SAC Veteran Happily Married🇺🇸🇺🇸MAGA🇺🇸 Trump🇺🇸AFA🇺🇸 American Legion 🇺🇸NRA🇺🇸PNCC🇵🇱🇺🇸🇺🇸Loring AFB🇺🇸🇦🇺🇨🇦🇬🇧🇵🇱🇮🇱🇭🇺🇺,False,2022-07-11 21:08:01+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1909,Lisa S.,CassidyRae1414,,,False,2022-07-11 21:08:01+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1910,Jumping H. Jehoshaphat,Lucifersmith420,the ARL,"Crust has Risen🙏🥖🍞🥐 | You’re not stuck in traffic, you are traffic",False,2022-07-11 21:08:01+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1911,CLS10,apricots100,,Freedom,False,2022-07-11 21:08:01+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1912,Ambassador_Quan,BigJilm9,,Undisputed Minimum Wage Champion of the World,False,2022-07-11 21:08:01+00:00,@DaddyJim52 Then why would you support Biden at all?,['hunterbidenicloud'],Twitter Web App
1913,sydney,DNY892,,"Former Rep who will never vote GOP again. Opinionated but never mean. Avid reader, tweeter, coffee and tea drinker. Cat owner with anxiety. No DM’s. Gen Jones",False,2022-07-11 21:08:00+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPad
1914,Margaret Stillwaggon,MargaretStillw5,,,False,2022-07-11 21:08:00+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1915,Nathan Begelman,docbegel,,,False,2022-07-11 21:08:00+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1916,Rowdy Carlton,Rowdy_Carlton,"Stuart, FL",,False,2022-07-11 21:07:59+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1917,Ms Nashville,MsNashville,"Nashville, TN  USA","Nashville is not just for cowboys!
(Name is a nickname, I live in Nashville.)
#Resist  #Nevertrump #BLM #StopTheHate #GunReform #SupportLGBT #LoveIsLove",False,2022-07-11 21:07:59+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1918,ABC News Politics,ABCPolitics,"Washington, DC",Reports from @ABC News' political team.,True,2022-07-11 21:07:59+00:00,@DaddyJim52 Then why would you support Biden at all?,,SnapStream TV Search
